"Time (EpSec)","x (km)","y (km)","z (km)"
1496,-24184.355442277,34538.839019231,0.000000000
1497,-24184.355442277,34538.839019231,0.000000000
1498,-24184.355442277,34538.839019231,0.000000000
1499,-24184.355442277,34538.839019231,0.000000000
1500,-24184.355442277,34538.839019231,0.000000000
1501,-24184.355442277,34538.839019231,0.000000000
1502,-24184.355442277,34538.839019231,0.000000000
1503,-24184.355442277,34538.839019231,0.000000000
1504,-24184.355442277,34538.839019231,0.000000000
1505,-24184.355442277,34538.839019231,0.000000000
1506,-24184.355442277,34538.839019231,0.000000000
1507,-24184.355442277,34538.839019231,0.000000000
1508,-24184.355442277,34538.839019231,0.000000000
1509,-24184.355442277,34538.839019231,0.000000000
1510,-24184.355442277,34538.839019231,0.000000000
1511,-24184.355442277,34538.839019231,0.000000000
1512,-24184.355442277,34538.839019231,0.000000000
1513,-24184.355442277,34538.839019231,0.000000000
1514,-24184.355442277,34538.839019231,0.000000000
1515,-24184.355442277,34538.839019231,0.000000000
1516,-24184.355442277,34538.839019231,0.000000000
1517,-24184.355442277,34538.839019231,0.000000000
1518,-24184.355442277,34538.839019231,0.000000000
1519,-24184.355442277,34538.839019231,0.000000000
1520,-24184.355442277,34538.839019231,0.000000000
1521,-24184.355442277,34538.839019231,0.000000000
1522,-24184.355442277,34538.839019231,0.000000000
1523,-24184.355442277,34538.839019231,0.000000000
1524,-24184.355442277,34538.839019231,0.000000000
1525,-24184.355442277,34538.839019231,0.000000000
1526,-24184.355442277,34538.839019231,0.000000000
1527,-24184.355442277,34538.839019231,0.000000000
1528,-24184.355442277,34538.839019231,0.000000000
1529,-24184.355442277,34538.839019231,0.000000000
1530,-24184.355442277,34538.839019231,0.000000000
1531,-24184.355442277,34538.839019231,0.000000000
1532,-24184.355442277,34538.839019231,0.000000000
1533,-24184.355442277,34538.839019231,0.000000000
1534,-24184.355442277,34538.839019231,0.000000000
1535,-24184.355442277,34538.839019231,0.000000000
1536,-24184.355442277,34538.839019231,0.000000000
1537,-24184.355442277,34538.839019231,0.000000000
1538,-24184.355442277,34538.839019231,0.000000000
1539,-24184.355442277,34538.839019231,0.000000000
1540,-24184.355442277,34538.839019231,0.000000000
1541,-24184.355442277,34538.839019231,0.000000000
1542,-24184.355442277,34538.839019231,0.000000000
1543,-24184.355442277,34538.839019231,0.000000000
1544,-24184.355442277,34538.839019231,0.000000000
1545,-24184.355442277,34538.839019231,0.000000000
1546,-24184.355442277,34538.839019231,0.000000000
1547,-24184.355442277,34538.839019231,0.000000000
1548,-24184.355442277,34538.839019231,0.000000000
1549,-24184.355442277,34538.839019231,0.000000000
1550,-24184.355442277,34538.839019231,0.000000000
1551,-24184.355442277,34538.839019231,0.000000000
1552,-24184.355442277,34538.839019231,0.000000000
1553,-24184.355442277,34538.839019231,0.000000000
1554,-24184.355442277,34538.839019231,0.000000000
1555,-24184.355442277,34538.839019231,0.000000000
1556,-24184.355442277,34538.839019231,0.000000000
1557,-24184.355442277,34538.839019231,0.000000000
1558,-24184.355442277,34538.839019231,0.000000000
1559,-24184.355442277,34538.839019231,0.000000000
1560,-24184.355442277,34538.839019231,0.000000000
1561,-24184.355442277,34538.839019231,0.000000000
1562,-24184.355442277,34538.839019231,0.000000000
1563,-24184.355442277,34538.839019231,0.000000000
1564,-24184.355442277,34538.839019231,0.000000000
1565,-24184.355442277,34538.839019231,0.000000000
1566,-24184.355442277,34538.839019231,0.000000000
1567,-24184.355442277,34538.839019231,0.000000000
1568,-24184.355442277,34538.839019231,0.000000000
1569,-24184.355442277,34538.839019231,0.000000000
1570,-24184.355442277,34538.839019231,0.000000000
1571,-24184.355442277,34538.839019231,0.000000000
1572,-24184.355442277,34538.839019231,0.000000000
1573,-24184.355442277,34538.839019231,0.000000000
1574,-24184.355442277,34538.839019231,0.000000000
1575,-24184.355442277,34538.839019231,0.000000000
1576,-24184.355442277,34538.839019231,0.000000000
1577,-24184.355442277,34538.839019231,0.000000000
1578,-24184.355442277,34538.839019231,0.000000000
1579,-24184.355442277,34538.839019231,0.000000000
1580,-24184.355442277,34538.839019231,0.000000000
1581,-24184.355442277,34538.839019231,0.000000000
1582,-24184.355442277,34538.839019231,0.000000000
1583,-24184.355442277,34538.839019231,0.000000000
1584,-24184.355442277,34538.839019231,0.000000000
1585,-24184.355442277,34538.839019231,0.000000000
1586,-24184.355442277,34538.839019231,0.000000000
1587,-24184.355442277,34538.839019231,0.000000000
1588,-24184.355442277,34538.839019231,0.000000000
1589,-24184.355442277,34538.839019231,0.000000000
1590,-24184.355442277,34538.839019231,0.000000000
1591,-24184.355442277,34538.839019231,0.000000000
1592,-24184.355442277,34538.839019231,0.000000000
1593,-24184.355442277,34538.839019231,0.000000000
1594,-24184.355442277,34538.839019231,0.000000000
1595,-24184.355442277,34538.839019231,0.000000000
1596,-24184.355442277,34538.839019231,0.000000000
1597,-24184.355442277,34538.839019231,0.000000000
1598,-24184.355442277,34538.839019231,0.000000000
1599,-24184.355442277,34538.839019231,0.000000000
1600,-24184.355442277,34538.839019231,0.000000000
1601,-24184.355442277,34538.839019231,0.000000000
1602,-24184.355442277,34538.839019231,0.000000000
1603,-24184.355442277,34538.839019231,0.000000000
1604,-24184.355442277,34538.839019231,0.000000000
1605,-24184.355442277,34538.839019231,0.000000000
1606,-24184.355442277,34538.839019231,0.000000000
1607,-24184.355442277,34538.839019231,0.000000000
1608,-24184.355442277,34538.839019231,0.000000000
1609,-24184.355442277,34538.839019231,0.000000000
1610,-24184.355442277,34538.839019231,0.000000000
1611,-24184.355442277,34538.839019231,0.000000000
1612,-24184.355442277,34538.839019231,0.000000000
1613,-24184.355442277,34538.839019231,0.000000000
1614,-24184.355442277,34538.839019231,0.000000000
1615,-24184.355442277,34538.839019231,0.000000000
1616,-24184.355442277,34538.839019231,0.000000000
1617,-24184.355442277,34538.839019231,0.000000000
1618,-24184.355442277,34538.839019231,0.000000000
1619,-24184.355442277,34538.839019231,0.000000000
1620,-24184.355442277,34538.839019231,0.000000000
1621,-24184.355442277,34538.839019231,0.000000000
1622,-24184.355442277,34538.839019231,0.000000000
1623,-24184.355442277,34538.839019231,0.000000000
1624,-24184.355442277,34538.839019231,0.000000000
1625,-24184.355442277,34538.839019231,0.000000000
1626,-24184.355442277,34538.839019231,0.000000000
1627,-24184.355442277,34538.839019231,0.000000000
1628,-24184.355442277,34538.839019231,0.000000000
1629,-24184.355442277,34538.839019231,0.000000000
1630,-24184.355442277,34538.839019231,0.000000000
1631,-24184.355442277,34538.839019231,0.000000000
1632,-24184.355442277,34538.839019231,0.000000000
1633,-24184.355442277,34538.839019231,0.000000000
1634,-24184.355442277,34538.839019231,0.000000000
1635,-24184.355442277,34538.839019231,0.000000000
1636,-24184.355442277,34538.839019231,0.000000000
1637,-24184.355442277,34538.839019231,0.000000000
1638,-24184.355442277,34538.839019231,0.000000000
1639,-24184.355442277,34538.839019231,0.000000000
1640,-24184.355442277,34538.839019231,0.000000000
1641,-24184.355442277,34538.839019231,0.000000000
1642,-24184.355442277,34538.839019231,0.000000000
1643,-24184.355442277,34538.839019231,0.000000000
1644,-24184.355442277,34538.839019231,0.000000000
1645,-24184.355442277,34538.839019231,0.000000000
1646,-24184.355442277,34538.839019231,0.000000000
1647,-24184.355442277,34538.839019231,0.000000000
1648,-24184.355442277,34538.839019231,0.000000000
1649,-24184.355442277,34538.839019231,0.000000000
1650,-24184.355442277,34538.839019231,0.000000000
1651,-24184.355442277,34538.839019231,0.000000000
1652,-24184.355442277,34538.839019231,0.000000000
1653,-24184.355442277,34538.839019231,0.000000000
1654,-24184.355442277,34538.839019231,0.000000000
1655,-24184.355442277,34538.839019231,0.000000000
1656,-24184.355442277,34538.839019231,0.000000000
1657,-24184.355442277,34538.839019231,0.000000000
1658,-24184.355442277,34538.839019231,0.000000000
1659,-24184.355442277,34538.839019231,0.000000000
1660,-24184.355442277,34538.839019231,0.000000000
1661,-24184.355442277,34538.839019231,0.000000000
1662,-24184.355442277,34538.839019231,0.000000000
1663,-24184.355442277,34538.839019231,0.000000000
1664,-24184.355442277,34538.839019231,0.000000000
1665,-24184.355442277,34538.839019231,0.000000000
1666,-24184.355442277,34538.839019231,0.000000000
1667,-24184.355442277,34538.839019231,0.000000000
1668,-24184.355442277,34538.839019231,0.000000000
1669,-24184.355442277,34538.839019231,0.000000000
1670,-24184.355442277,34538.839019231,0.000000000
1671,-24184.355442277,34538.839019231,0.000000000
1672,-24184.355442277,34538.839019231,0.000000000
1673,-24184.355442277,34538.839019231,0.000000000
1674,-24184.355442277,34538.839019231,0.000000000
1675,-24184.355442277,34538.839019231,0.000000000
1676,-24184.355442277,34538.839019231,0.000000000
1677,-24184.355442277,34538.839019231,0.000000000
1678,-24184.355442277,34538.839019231,0.000000000
1679,-24184.355442277,34538.839019231,0.000000000
1680,-24184.355442277,34538.839019231,0.000000000
1681,-24184.355442277,34538.839019231,0.000000000
1682,-24184.355442277,34538.839019231,0.000000000
1683,-24184.355442277,34538.839019231,0.000000000
1684,-24184.355442277,34538.839019231,0.000000000
1685,-24184.355442277,34538.839019231,0.000000000
1686,-24184.355442277,34538.839019231,0.000000000
1687,-24184.355442277,34538.839019231,0.000000000
1688,-24184.355442277,34538.839019231,0.000000000
1689,-24184.355442277,34538.839019231,0.000000000
1690,-24184.355442277,34538.839019231,0.000000000
1691,-24184.355442277,34538.839019231,0.000000000
1692,-24184.355442277,34538.839019231,0.000000000
1693,-24184.355442277,34538.839019231,0.000000000
1694,-24184.355442277,34538.839019231,0.000000000
1695,-24184.355442277,34538.839019231,0.000000000
1696,-24184.355442277,34538.839019231,0.000000000
1697,-24184.355442277,34538.839019231,0.000000000
1698,-24184.355442277,34538.839019231,0.000000000
1699,-24184.355442277,34538.839019231,0.000000000
1700,-24184.355442277,34538.839019231,0.000000000
1701,-24184.355442277,34538.839019231,0.000000000
1702,-24184.355442277,34538.839019231,0.000000000
1703,-24184.355442277,34538.839019231,0.000000000
1704,-24184.355442277,34538.839019231,0.000000000
1705,-24184.355442277,34538.839019231,0.000000000
1706,-24184.355442277,34538.839019231,0.000000000
1707,-24184.355442277,34538.839019231,0.000000000
1708,-24184.355442277,34538.839019231,0.000000000
1709,-24184.355442277,34538.839019231,0.000000000
1710,-24184.355442277,34538.839019231,0.000000000
1711,-24184.355442277,34538.839019231,0.000000000
1712,-24184.355442277,34538.839019231,0.000000000
1713,-24184.355442277,34538.839019231,0.000000000
1714,-24184.355442277,34538.839019231,0.000000000
1715,-24184.355442277,34538.839019231,0.000000000
1716,-24184.355442277,34538.839019231,0.000000000
1717,-24184.355442277,34538.839019231,0.000000000
1718,-24184.355442277,34538.839019231,0.000000000
1719,-24184.355442277,34538.839019231,0.000000000
1720,-24184.355442277,34538.839019231,0.000000000
1721,-24184.355442277,34538.839019231,0.000000000
1722,-24184.355442277,34538.839019231,0.000000000
1723,-24184.355442277,34538.839019231,0.000000000
1724,-24184.355442277,34538.839019231,0.000000000
1725,-24184.355442277,34538.839019231,0.000000000
1726,-24184.355442277,34538.839019231,0.000000000
1727,-24184.355442277,34538.839019231,0.000000000
1728,-24184.355442277,34538.839019231,0.000000000
1729,-24184.355442277,34538.839019231,0.000000000
1730,-24184.355442277,34538.839019231,0.000000000
1731,-24184.355442277,34538.839019231,0.000000000
1732,-24184.355442277,34538.839019231,0.000000000
1733,-24184.355442277,34538.839019231,0.000000000
1734,-24184.355442277,34538.839019231,0.000000000
1735,-24184.355442277,34538.839019231,0.000000000
1736,-24184.355442277,34538.839019231,0.000000000
1737,-24184.355442277,34538.839019231,0.000000000
1738,-24184.355442277,34538.839019231,0.000000000
1739,-24184.355442277,34538.839019231,0.000000000
1740,-24184.355442277,34538.839019231,0.000000000
1741,-24184.355442277,34538.839019231,0.000000000
1742,-24184.355442277,34538.839019231,0.000000000
1743,-24184.355442277,34538.839019231,0.000000000
1744,-24184.355442277,34538.839019231,0.000000000
1745,-24184.355442277,34538.839019231,0.000000000
1746,-24184.355442277,34538.839019231,0.000000000
1747,-24184.355442277,34538.839019231,0.000000000
1748,-24184.355442277,34538.839019231,0.000000000
1749,-24184.355442277,34538.839019231,0.000000000
1750,-24184.355442277,34538.839019231,0.000000000
1751,-24184.355442277,34538.839019231,0.000000000
1752,-24184.355442277,34538.839019231,0.000000000
1753,-24184.355442277,34538.839019231,0.000000000
1754,-24184.355442277,34538.839019231,0.000000000
1755,-24184.355442277,34538.839019231,0.000000000
1756,-24184.355442277,34538.839019231,0.000000000
1757,-24184.355442277,34538.839019231,0.000000000
1758,-24184.355442277,34538.839019231,0.000000000
1759,-24184.355442277,34538.839019231,0.000000000
1760,-24184.355442277,34538.839019231,0.000000000
1761,-24184.355442277,34538.839019231,0.000000000
1762,-24184.355442277,34538.839019231,0.000000000
1763,-24184.355442277,34538.839019231,0.000000000
1764,-24184.355442277,34538.839019231,0.000000000
1765,-24184.355442277,34538.839019231,0.000000000
1766,-24184.355442277,34538.839019231,0.000000000
1767,-24184.355442277,34538.839019231,0.000000000
1768,-24184.355442277,34538.839019231,0.000000000
1769,-24184.355442277,34538.839019231,0.000000000
1770,-24184.355442277,34538.839019231,0.000000000
1771,-24184.355442277,34538.839019231,0.000000000
1772,-24184.355442277,34538.839019231,0.000000000
1773,-24184.355442277,34538.839019231,0.000000000
1774,-24184.355442277,34538.839019231,0.000000000
1775,-24184.355442277,34538.839019231,0.000000000
1776,-24184.355442277,34538.839019231,0.000000000
1777,-24184.355442277,34538.839019231,0.000000000
1778,-24184.355442277,34538.839019231,0.000000000
1779,-24184.355442277,34538.839019231,0.000000000
1780,-24184.355442277,34538.839019231,0.000000000
1781,-24184.355442277,34538.839019231,0.000000000
1782,-24184.355442277,34538.839019231,0.000000000
1783,-24184.355442277,34538.839019231,0.000000000
1784,-24184.355442277,34538.839019231,0.000000000
1785,-24184.355442277,34538.839019231,0.000000000
1786,-24184.355442277,34538.839019231,0.000000000
1787,-24184.355442277,34538.839019231,0.000000000
1788,-24184.355442277,34538.839019231,0.000000000
1789,-24184.355442277,34538.839019231,0.000000000
1790,-24184.355442277,34538.839019231,0.000000000
1791,-24184.355442277,34538.839019231,0.000000000
1792,-24184.355442277,34538.839019231,0.000000000
1793,-24184.355442277,34538.839019231,0.000000000
1794,-24184.355442277,34538.839019231,0.000000000
1795,-24184.355442277,34538.839019231,0.000000000
1796,-24184.355442277,34538.839019231,0.000000000
1797,-24184.355442277,34538.839019231,0.000000000
1798,-24184.355442277,34538.839019231,0.000000000
1799,-24184.355442277,34538.839019231,0.000000000
1800,-24184.355442277,34538.839019231,0.000000000
1801,-24184.355442277,34538.839019231,0.000000000
1802,-24184.355442277,34538.839019231,0.000000000
1803,-24184.355442277,34538.839019231,0.000000000
1804,-24184.355442277,34538.839019231,0.000000000
1805,-24184.355442277,34538.839019231,0.000000000
1806,-24184.355442277,34538.839019231,0.000000000
1807,-24184.355442277,34538.839019231,0.000000000
1808,-24184.355442277,34538.839019231,0.000000000
1809,-24184.355442277,34538.839019231,0.000000000
1810,-24184.355442277,34538.839019231,0.000000000
1811,-24184.355442277,34538.839019231,0.000000000
1812,-24184.355442277,34538.839019231,0.000000000
1813,-24184.355442277,34538.839019231,0.000000000
1814,-24184.355442277,34538.839019231,0.000000000
1815,-24184.355442277,34538.839019231,0.000000000
1816,-24184.355442277,34538.839019231,0.000000000
1817,-24184.355442277,34538.839019231,0.000000000
1818,-24184.355442277,34538.839019231,0.000000000
1819,-24184.355442277,34538.839019231,0.000000000
1820,-24184.355442277,34538.839019231,0.000000000
1821,-24184.355442277,34538.839019231,0.000000000
1822,-24184.355442277,34538.839019231,0.000000000
1823,-24184.355442277,34538.839019231,0.000000000
1824,-24184.355442277,34538.839019231,0.000000000
1825,-24184.355442277,34538.839019231,0.000000000
1826,-24184.355442277,34538.839019231,0.000000000
1827,-24184.355442277,34538.839019231,0.000000000
1828,-24184.355442277,34538.839019231,0.000000000
1829,-24184.355442277,34538.839019231,0.000000000
1830,-24184.355442277,34538.839019231,0.000000000
1831,-24184.355442277,34538.839019231,0.000000000
1832,-24184.355442277,34538.839019231,0.000000000
1833,-24184.355442277,34538.839019231,0.000000000
1834,-24184.355442277,34538.839019231,0.000000000
1835,-24184.355442277,34538.839019231,0.000000000
1836,-24184.355442277,34538.839019231,0.000000000
1837,-24184.355442277,34538.839019231,0.000000000
1838,-24184.355442277,34538.839019231,0.000000000
1839,-24184.355442277,34538.839019231,0.000000000
1840,-24184.355442277,34538.839019231,0.000000000
1841,-24184.355442277,34538.839019231,0.000000000
1842,-24184.355442277,34538.839019231,0.000000000
1843,-24184.355442277,34538.839019231,0.000000000
1844,-24184.355442277,34538.839019231,0.000000000
1845,-24184.355442277,34538.839019231,0.000000000
1846,-24184.355442277,34538.839019231,0.000000000
1847,-24184.355442277,34538.839019231,0.000000000
1848,-24184.355442277,34538.839019231,0.000000000
1849,-24184.355442277,34538.839019231,0.000000000
1850,-24184.355442277,34538.839019231,0.000000000
1851,-24184.355442277,34538.839019231,0.000000000
1852,-24184.355442277,34538.839019231,0.000000000
1853,-24184.355442277,34538.839019231,0.000000000
1854,-24184.355442277,34538.839019231,0.000000000
1855,-24184.355442277,34538.839019231,0.000000000
1856,-24184.355442277,34538.839019231,0.000000000
1857,-24184.355442277,34538.839019231,0.000000000
1858,-24184.355442277,34538.839019231,0.000000000
1859,-24184.355442277,34538.839019231,0.000000000
1860,-24184.355442277,34538.839019231,0.000000000
1861,-24184.355442277,34538.839019231,0.000000000
1862,-24184.355442277,34538.839019231,0.000000000
1863,-24184.355442277,34538.839019231,0.000000000
1864,-24184.355442277,34538.839019231,0.000000000
1865,-24184.355442277,34538.839019231,0.000000000
1866,-24184.355442277,34538.839019231,0.000000000
1867,-24184.355442277,34538.839019231,0.000000000
1868,-24184.355442277,34538.839019231,0.000000000
1869,-24184.355442277,34538.839019231,0.000000000
1870,-24184.355442277,34538.839019231,0.000000000
1871,-24184.355442277,34538.839019231,0.000000000
1872,-24184.355442277,34538.839019231,0.000000000
1873,-24184.355442277,34538.839019231,0.000000000
1874,-24184.355442277,34538.839019231,0.000000000
1875,-24184.355442277,34538.839019231,0.000000000
1876,-24184.355442277,34538.839019231,0.000000000
1877,-24184.355442277,34538.839019231,0.000000000
1878,-24184.355442277,34538.839019231,0.000000000
1879,-24184.355442277,34538.839019231,0.000000000
1880,-24184.355442277,34538.839019231,0.000000000
1881,-24184.355442277,34538.839019231,0.000000000
1882,-24184.355442277,34538.839019231,0.000000000
1883,-24184.355442277,34538.839019231,0.000000000
1884,-24184.355442277,34538.839019231,0.000000000
1885,-24184.355442277,34538.839019231,0.000000000
1886,-24184.355442277,34538.839019231,0.000000000
1887,-24184.355442277,34538.839019231,0.000000000
1888,-24184.355442277,34538.839019231,0.000000000
1889,-24184.355442277,34538.839019231,0.000000000
1890,-24184.355442277,34538.839019231,0.000000000
1891,-24184.355442277,34538.839019231,0.000000000
1892,-24184.355442277,34538.839019231,0.000000000
1893,-24184.355442277,34538.839019231,0.000000000
1894,-24184.355442277,34538.839019231,0.000000000
1895,-24184.355442277,34538.839019231,0.000000000
1896,-24184.355442277,34538.839019231,0.000000000
1897,-24184.355442277,34538.839019231,0.000000000
1898,-24184.355442277,34538.839019231,0.000000000
1899,-24184.355442277,34538.839019231,0.000000000
1900,-24184.355442277,34538.839019231,0.000000000
1901,-24184.355442277,34538.839019231,0.000000000
1902,-24184.355442277,34538.839019231,0.000000000
1903,-24184.355442277,34538.839019231,0.000000000
1904,-24184.355442277,34538.839019231,0.000000000
1905,-24184.355442277,34538.839019231,0.000000000
1906,-24184.355442277,34538.839019231,0.000000000
1907,-24184.355442277,34538.839019231,0.000000000
1908,-24184.355442277,34538.839019231,0.000000000
1909,-24184.355442277,34538.839019231,0.000000000
1910,-24184.355442277,34538.839019231,0.000000000
1911,-24184.355442277,34538.839019231,0.000000000
1912,-24184.355442277,34538.839019231,0.000000000
1913,-24184.355442277,34538.839019231,0.000000000
1914,-24184.355442277,34538.839019231,0.000000000
1915,-24184.355442277,34538.839019231,0.000000000
1916,-24184.355442277,34538.839019231,0.000000000
1917,-24184.355442277,34538.839019231,0.000000000
1918,-24184.355442277,34538.839019231,0.000000000
1919,-24184.355442277,34538.839019231,0.000000000
1920,-24184.355442277,34538.839019231,0.000000000
1921,-24184.355442277,34538.839019231,0.000000000
1922,-24184.355442277,34538.839019231,0.000000000
1923,-24184.355442277,34538.839019231,0.000000000
1924,-24184.355442277,34538.839019231,0.000000000
1925,-24184.355442277,34538.839019231,0.000000000
1926,-24184.355442277,34538.839019231,0.000000000
1927,-24184.355442277,34538.839019231,0.000000000
1928,-24184.355442277,34538.839019231,0.000000000
1929,-24184.355442277,34538.839019231,0.000000000
1930,-24184.355442277,34538.839019231,0.000000000
1931,-24184.355442277,34538.839019231,0.000000000
1932,-24184.355442277,34538.839019231,0.000000000
1933,-24184.355442277,34538.839019231,0.000000000
1934,-24184.355442277,34538.839019231,0.000000000
1935,-24184.355442277,34538.839019231,0.000000000
1936,-24184.355442277,34538.839019231,0.000000000
1937,-24184.355442277,34538.839019231,0.000000000
1938,-24184.355442277,34538.839019231,0.000000000
1939,-24184.355442277,34538.839019231,0.000000000
1940,-24184.355442277,34538.839019231,0.000000000
1941,-24184.355442277,34538.839019231,0.000000000
1942,-24184.355442277,34538.839019231,0.000000000
1943,-24184.355442277,34538.839019231,0.000000000
1944,-24184.355442277,34538.839019231,0.000000000
1945,-24184.355442277,34538.839019231,0.000000000
1946,-24184.355442277,34538.839019231,0.000000000
1947,-24184.355442277,34538.839019231,0.000000000
1948,-24184.355442277,34538.839019231,0.000000000
1949,-24184.355442277,34538.839019231,0.000000000
1950,-24184.355442277,34538.839019231,0.000000000
1951,-24184.355442277,34538.839019231,0.000000000
1952,-24184.355442277,34538.839019231,0.000000000
1953,-24184.355442277,34538.839019231,0.000000000
1954,-24184.355442277,34538.839019231,0.000000000
1955,-24184.355442277,34538.839019231,0.000000000
1956,-24184.355442277,34538.839019231,0.000000000
1957,-24184.355442277,34538.839019231,0.000000000
1958,-24184.355442277,34538.839019231,0.000000000
1959,-24184.355442277,34538.839019231,0.000000000
1960,-24184.355442277,34538.839019231,0.000000000
1961,-24184.355442277,34538.839019231,0.000000000
1962,-24184.355442277,34538.839019231,0.000000000
1963,-24184.355442277,34538.839019231,0.000000000
1964,-24184.355442277,34538.839019231,0.000000000
1965,-24184.355442277,34538.839019231,0.000000000
1966,-24184.355442277,34538.839019231,0.000000000
1967,-24184.355442277,34538.839019231,0.000000000
1968,-24184.355442277,34538.839019231,0.000000000
1969,-24184.355442277,34538.839019231,0.000000000
1970,-24184.355442277,34538.839019231,0.000000000
1971,-24184.355442277,34538.839019231,0.000000000
1972,-24184.355442277,34538.839019231,0.000000000
1973,-24184.355442277,34538.839019231,0.000000000
1974,-24184.355442277,34538.839019231,0.000000000
1975,-24184.355442277,34538.839019231,0.000000000
1976,-24184.355442277,34538.839019231,0.000000000
1977,-24184.355442277,34538.839019231,0.000000000
1978,-24184.355442277,34538.839019231,0.000000000
1979,-24184.355442277,34538.839019231,0.000000000
1980,-24184.355442277,34538.839019231,0.000000000
1981,-24184.355442277,34538.839019231,0.000000000
1982,-24184.355442277,34538.839019231,0.000000000
1983,-24184.355442277,34538.839019231,0.000000000
1984,-24184.355442277,34538.839019231,0.000000000
1985,-24184.355442277,34538.839019231,0.000000000
1986,-24184.355442277,34538.839019231,0.000000000
1987,-24184.355442277,34538.839019231,0.000000000
1988,-24184.355442277,34538.839019231,0.000000000
1989,-24184.355442277,34538.839019231,0.000000000
1990,-24184.355442277,34538.839019231,0.000000000
1991,-24184.355442277,34538.839019231,0.000000000
1992,-24184.355442277,34538.839019231,0.000000000
1993,-24184.355442277,34538.839019231,0.000000000
1994,-24184.355442277,34538.839019231,0.000000000
1995,-24184.355442277,34538.839019231,0.000000000
1996,-24184.355442277,34538.839019231,0.000000000
1997,-24184.355442277,34538.839019231,0.000000000
1998,-24184.355442277,34538.839019231,0.000000000
1999,-24184.355442277,34538.839019231,0.000000000
2000,-24184.355442277,34538.839019231,0.000000000
2001,-24184.355442277,34538.839019231,0.000000000
2002,-24184.355442277,34538.839019231,0.000000000
2003,-24184.355442277,34538.839019231,0.000000000
2004,-24184.355442277,34538.839019231,0.000000000
2005,-24184.355442277,34538.839019231,0.000000000
2006,-24184.355442277,34538.839019231,0.000000000
2007,-24184.355442277,34538.839019231,0.000000000
2008,-24184.355442277,34538.839019231,0.000000000
2009,-24184.355442277,34538.839019231,0.000000000
2010,-24184.355442277,34538.839019231,0.000000000
2011,-24184.355442277,34538.839019231,0.000000000
2012,-24184.355442277,34538.839019231,0.000000000
2013,-24184.355442277,34538.839019231,0.000000000
2014,-24184.355442277,34538.839019231,0.000000000
2015,-24184.355442277,34538.839019231,0.000000000
2016,-24184.355442277,34538.839019231,0.000000000
2017,-24184.355442277,34538.839019231,0.000000000
2018,-24184.355442277,34538.839019231,0.000000000
2019,-24184.355442277,34538.839019231,0.000000000
2020,-24184.355442277,34538.839019231,0.000000000
2021,-24184.355442277,34538.839019231,0.000000000
2022,-24184.355442277,34538.839019231,0.000000000
2023,-24184.355442277,34538.839019231,0.000000000
2024,-24184.355442277,34538.839019231,0.000000000
2025,-24184.355442277,34538.839019231,0.000000000
2026,-24184.355442277,34538.839019231,0.000000000
2027,-24184.355442277,34538.839019231,0.000000000
2028,-24184.355442277,34538.839019231,0.000000000
2029,-24184.355442277,34538.839019231,0.000000000
2030,-24184.355442277,34538.839019231,0.000000000
2031,-24184.355442277,34538.839019231,0.000000000
2032,-24184.355442277,34538.839019231,0.000000000
2033,-24184.355442277,34538.839019231,0.000000000
2034,-24184.355442277,34538.839019231,0.000000000
2035,-24184.355442277,34538.839019231,0.000000000
2036,-24184.355442277,34538.839019231,0.000000000
2037,-24184.355442277,34538.839019231,0.000000000
2038,-24184.355442277,34538.839019231,0.000000000
2039,-24184.355442277,34538.839019231,0.000000000
2040,-24184.355442277,34538.839019231,0.000000000
2041,-24184.355442277,34538.839019231,0.000000000
2042,-24184.355442277,34538.839019231,0.000000000
2043,-24184.355442277,34538.839019231,0.000000000
2044,-24184.355442277,34538.839019231,0.000000000
2045,-24184.355442277,34538.839019231,0.000000000
2046,-24184.355442277,34538.839019231,0.000000000
2047,-24184.355442277,34538.839019231,0.000000000
2048,-24184.355442277,34538.839019231,0.000000000
2049,-24184.355442277,34538.839019231,0.000000000
2050,-24184.355442277,34538.839019231,0.000000000
2051,-24184.355442277,34538.839019231,0.000000000
2052,-24184.355442277,34538.839019231,0.000000000
2053,-24184.355442277,34538.839019231,0.000000000
2054,-24184.355442277,34538.839019231,0.000000000
2055,-24184.355442277,34538.839019231,0.000000000
2056,-24184.355442277,34538.839019231,0.000000000
2057,-24184.355442277,34538.839019231,0.000000000
2058,-24184.355442277,34538.839019231,0.000000000
2059,-24184.355442277,34538.839019231,0.000000000
2060,-24184.355442277,34538.839019231,0.000000000
2061,-24184.355442277,34538.839019231,0.000000000
2062,-24184.355442277,34538.839019231,0.000000000
2063,-24184.355442277,34538.839019231,0.000000000
2064,-24184.355442277,34538.839019231,0.000000000
2065,-24184.355442277,34538.839019231,0.000000000
2066,-24184.355442277,34538.839019231,0.000000000
2067,-24184.355442277,34538.839019231,0.000000000
2068,-24184.355442277,34538.839019231,0.000000000
2069,-24184.355442277,34538.839019231,0.000000000
2070,-24184.355442277,34538.839019231,0.000000000
2071,-24184.355442277,34538.839019231,0.000000000
2072,-24184.355442277,34538.839019231,0.000000000
2073,-24184.355442277,34538.839019231,0.000000000
2074,-24184.355442277,34538.839019231,0.000000000
2075,-24184.355442277,34538.839019231,0.000000000
2076,-24184.355442277,34538.839019231,0.000000000
2077,-24184.355442277,34538.839019231,0.000000000
